pair_id	event_contract	expiration_date	quantity	yes_price	no_price	pair_time
1MBX0QKCZ1402	UNR_0225_4.4	2025-03-07T07:30:00-06:00	10	0.32	0.69	2025-02-07T07:35:37.714066302-06:00
1MBX0QKDF1404	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.53	0.48	2025-02-07T07:36:11.958235104-06:00
1MBX0QKEF1403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.52	0.49	2025-02-07T07:36:19.451782115-06:00
1MBX0QKEQ1408	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.51	0.5	2025-02-07T07:36:25.597859657-06:00
1MBX0QKFB1405	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.5	0.51	2025-02-07T07:36:30.934722788-06:00
1MBX0QKFV1403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.49	0.52	2025-02-07T07:36:35.709200645-06:00
1MBX0QKGV1405	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.48	0.53	2025-02-07T07:36:41.851249757-06:00
1MBX0QKHK1400	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.47	0.54	2025-02-07T07:36:46.614875059-06:00
1MBX0QPWQ1404	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.46	0.55	2025-02-07T07:36:51.606928174-06:00
1MBX0QPXQ1400	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.45	0.56	2025-02-07T07:36:56.145739-06:00
1MBX0QPXZ1401	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.44	0.57	2025-02-07T07:37:01.67911947-06:00
1MBX0QPYQ1405	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.43	0.58	2025-02-07T07:37:05.982608802-06:00
1MBX0QPZB1409	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.42	0.59	2025-02-07T07:37:10.637477427-06:00
1MBX0QPZZ1408	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.41	0.6	2025-02-07T07:37:15.48400769-06:00
1MBX0QQ071403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.4	0.61	2025-02-07T07:37:20.44519624-06:00
1MBX0QQ0Z1404	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.39	0.62	2025-02-07T07:37:25.877387483-06:00
1MBX0QQ1K1400	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.38	0.63	2025-02-07T07:37:30.283833486-06:00
1MBX0QQ2Q1402	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.37	0.64	2025-02-07T07:37:34.746608869-06:00
1MBX0QQ371400	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.36	0.65	2025-02-07T07:37:39.759567925-06:00
1MBX0QQ3V1404	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.35	0.66	2025-02-07T07:37:46.949222679-06:00
1MBX0QQ471406	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.34	0.67	2025-02-07T07:37:54.191153031-06:00
1MBX0QQ4Q1405	UNR_0225_4.4	2025-03-07T07:30:00-06:00	10	0.31	0.7	2025-02-07T07:38:24.575206457-06:00
1MBX0QQ5V1406	UNR_0225_4.4	2025-03-07T07:30:00-06:00	10	0.3	0.71	2025-02-07T07:38:41.18451143-06:00
1MBX0QQ6F1403	UNR_0225_4.4	2025-03-07T07:30:00-06:00	10	0.29	0.72	2025-02-07T07:38:58.385217349-06:00
1MBX0QQ7F1403	UNR_0225_4.4	2025-03-07T07:30:00-06:00	10	0.3	0.71	2025-02-07T07:41:30.352239554-06:00
1MBX0QQ9F1404	UNR_0225_4.4	2025-03-07T07:30:00-06:00	10	0.29	0.72	2025-02-07T07:42:47.052557889-06:00
1MBX0RH9F1400	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.33	0.68	2025-02-07T07:44:33.557916417-06:00
1MBX0RH9Z1405	UNR_0225_4.8	2025-03-07T07:30:00-06:00	10	0.12	0.89	2025-02-07T07:44:36.287364089-06:00
1MBX0RHA71401	UNR_0225_4.8	2025-03-07T07:30:00-06:00	10	0.11	0.9	2025-02-07T07:44:36.811340647-06:00
1MBX0RHAB1406	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.32	0.69	2025-02-07T07:44:38.360611153-06:00
1MBX0RHAQ1403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.31	0.7	2025-02-07T07:44:44.279136135-06:00
1MBX0RHAV1406	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.22	0.79	2025-02-07T07:44:47.334037687-06:00
1MBX0RHB31401	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.21	0.8	2025-02-07T07:44:47.863775427-06:00
1MBX0RHB71406	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.2	0.81	2025-02-07T07:44:48.39071771-06:00
1MBX0RHBF1401	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.3	0.71	2025-02-07T07:44:48.88608032-06:00
1MBX0RHBK1407	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.3	0.71	2025-02-07T07:44:52.644745977-06:00
1MBX0RHBZ1405	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.19	0.82	2025-02-07T07:45:06.696950606-06:00
1MBX0RHC71403	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.18	0.83	2025-02-07T07:45:07.223209253-06:00
1MBX0RHCF1401	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.17	0.84	2025-02-07T07:45:07.747115024-06:00
1MBX0RHCQ1405	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.16	0.85	2025-02-07T07:45:15.485035046-06:00
1MBX0RHCZ1401	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.15	0.86	2025-02-07T07:45:16.011435477-06:00
1MBX0RHD31405	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.14	0.87	2025-02-07T07:45:16.538037219-06:00
1MBX0RHDB1405	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.24	0.77	2025-02-07T07:45:24.993366-06:00
1MBX0RHDK1401	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.23	0.78	2025-02-07T07:45:25.519935704-06:00
1MBX0RHDV1403	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.22	0.79	2025-02-07T07:45:26.048021761-06:00
1MBX0RHE71400	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.2	0.81	2025-02-07T07:45:34.116549885-06:00
1MBX0RHEB1405	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.19	0.82	2025-02-07T07:45:34.645404185-06:00
1MBX0RHEF1407	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.18	0.83	2025-02-07T07:45:34.947551193-06:00
1MBX0RHEQ140A	UNR_0225_4.8	2025-03-07T07:30:00-06:00	10	0.1	0.91	2025-02-07T07:45:45.059043933-06:00
1MBX0RHEZ1405	UNR_0225_4.8	2025-03-07T07:30:00-06:00	10	0.09	0.92	2025-02-07T07:45:45.593159599-06:00
1MBX0RN4Z1403	UNR_0225_4.8	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-07T07:45:46.123146555-06:00
1MBX0RN5K1400	UNR_0225_4.5	2025-03-07T07:30:00-06:00	10	0.25	0.76	2025-02-07T07:45:56.825461499-06:00
1MBX0RN6F1404	UNR_0225_4.5	2025-03-07T07:30:00-06:00	10	0.24	0.77	2025-02-07T07:45:57.354255273-06:00
1MBX0RN6Q1401	UNR_0225_4.5	2025-03-07T07:30:00-06:00	10	0.23	0.78	2025-02-07T07:45:57.880620854-06:00
1MBX0RN6V1403	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.13	0.88	2025-02-07T07:46:08.555907491-06:00
1MBX0RN731406	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.12	0.89	2025-02-07T07:46:09.081740352-06:00
1MBX0RN7B1401	UNR_0225_4.7	2025-03-07T07:30:00-06:00	10	0.11	0.9	2025-02-07T07:46:09.607057842-06:00
1MBX0RN7F1405	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.17	0.84	2025-02-07T07:46:20.268575837-06:00
1MBX0RN7K1409	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.16	0.85	2025-02-07T07:46:20.7966006-06:00
1MBX0RN7V1401	UNR_0225_4.6	2025-03-07T07:30:00-06:00	10	0.15	0.86	2025-02-07T07:46:21.160347122-06:00
1MBX0RN7Z1401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.6	0.41	2025-02-07T07:46:44.783923311-06:00
1MBX0RN831405	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.59	0.42	2025-02-07T07:46:45.31054927-06:00
1MBX0RN8B1405	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.58	0.43	2025-02-07T07:46:45.837050959-06:00
1MBX0RN8F1408	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.57	0.44	2025-02-07T07:46:56.585931251-06:00
1MBX0RN8Q1402	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.56	0.45	2025-02-07T07:46:57.114339748-06:00
1MBX0RN8V1407	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.55	0.46	2025-02-07T07:46:57.643432566-06:00
1MBX0RN8Z1409	UNR_0225_4.5	2025-03-07T07:30:00-06:00	10	0.22	0.79	2025-02-07T07:47:14.954316926-06:00
1MBX0RN971402	UNR_0225_4.5	2025-03-07T07:30:00-06:00	10	0.21	0.8	2025-02-07T07:47:15.482420657-06:00
1MBX0RN9B1407	UNR_0225_4.5	2025-03-07T07:30:00-06:00	10	0.2	0.81	2025-02-07T07:47:16.008102013-06:00
1MBX0RN9K1401	UNR_0325_3.6	2025-04-04T07:30:00-05:00	10	0.87	0.14	2025-02-07T07:47:40.98114859-06:00
1MBX0RN9Q1403	UNR_0325_3.6	2025-04-04T07:30:00-05:00	10	0.88	0.13	2025-02-07T07:47:42.033779883-06:00
1MBX0RNAQ1407	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.3	0.71	2025-02-07T07:50:05.887281874-06:00
1MBX0RNAZ1401	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.29	0.72	2025-02-07T07:50:09.963640253-06:00
1MBX0S0Y31401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.54	0.47	2025-02-07T08:18:58.532770132-06:00
1MBX0S0ZB1407	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.53	0.48	2025-02-07T08:24:51.180206623-06:00
1MBX0S0ZF1409	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.52	0.49	2025-02-07T08:28:38.888860867-06:00
1MBX0S0ZV1400	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.28	0.73	2025-02-07T08:30:40.489702428-06:00
1MBX0S1031408	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.51	0.5	2025-02-07T08:33:18.524631844-06:00
1MBX0S10F1403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.27	0.74	2025-02-07T08:36:19.529713353-06:00
1MBX0S10V1403	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.5	0.51	2025-02-07T08:38:28.800552734-06:00
1MBX0S10Z1405	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.49	0.52	2025-02-07T08:38:32.86159274-06:00
1MBX0S1131409	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.48	0.53	2025-02-07T08:39:38.608768708-06:00
1MBX0S11B1409	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.47	0.54	2025-02-07T08:40:39.082947926-06:00
1MBX0S11K1403	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.46	0.55	2025-02-07T08:41:38.751892732-06:00
1MBX0S11Q1403	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.45	0.56	2025-02-07T08:42:38.917067636-06:00
1MBX0S11V1407	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.44	0.57	2025-02-07T08:43:38.527109908-06:00
1MBX0S11Z1409	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.43	0.58	2025-02-07T08:44:38.593933636-06:00
1MBX0S123140B	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.42	0.59	2025-02-07T08:45:38.532476324-06:00
1MBX0S12B1401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.41	0.6	2025-02-07T08:46:38.583473471-06:00
1MBX0S12F1405	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.4	0.61	2025-02-07T08:47:38.985350561-06:00
1MBX0S12K1409	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.39	0.62	2025-02-07T08:48:38.525352598-06:00
1MBX0S12V1403	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.38	0.63	2025-02-07T08:49:38.52520958-06:00
1MBX0S1331401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.37	0.64	2025-02-07T08:50:44.318042024-06:00
1MBX0S4S71400	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.36	0.65	2025-02-07T08:51:38.511912841-06:00
1MBX0S4SZ1401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.35	0.66	2025-02-07T08:52:38.789646946-06:00
1MBX0S4V31402	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.34	0.67	2025-02-07T08:53:38.670223134-06:00
1MBX0S4VF1405	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.33	0.68	2025-02-07T08:54:38.622800501-06:00
1MBX0S4VK1407	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.32	0.69	2025-02-07T08:55:38.682068208-06:00
1MBX0S4VV1401	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.26	0.75	2025-02-07T08:56:38.511717509-06:00
1MBX0S4VZ1407	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.24	0.77	2025-02-07T08:57:38.667797631-06:00
1MBX0S4W7140B	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.23	0.78	2025-02-07T08:58:36.054224307-06:00
1MBX0S4WF1407	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.23	0.78	2025-02-07T08:59:38.603088798-06:00
1MBX0S4WZ1407	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.22	0.79	2025-02-07T09:00:47.121959057-06:00
1MBX0S4X71405	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.2	0.81	2025-02-07T09:01:38.685749439-06:00
1MBX0S4Y31403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.2	0.81	2025-02-07T09:02:47.424767959-06:00
1MBX0S4YQ1400	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.2	0.81	2025-02-07T09:03:38.646421357-06:00
1MBX0S8S71401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.31	0.7	2025-02-07T09:04:38.800064015-06:00
1MBX0S8SZ1407	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.3	0.71	2025-02-07T09:05:38.800345665-06:00
1MBX0S8T31409	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.29	0.72	2025-02-07T09:06:38.611998405-06:00
1MBX0S8TV1409	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.28	0.73	2025-02-07T09:07:38.785366885-06:00
1MBX0S8V71403	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.27	0.74	2025-02-07T09:08:38.691535334-06:00
1MBX0S8VF1403	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.26	0.75	2025-02-07T09:09:38.570998048-06:00
1MBX0S8VQ1401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.25	0.76	2025-02-07T09:10:38.885281579-06:00
1MBX0S8VZ1405	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.24	0.77	2025-02-07T09:11:39.791824599-06:00
1MBX0S8W71401	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.23	0.78	2025-02-07T09:12:48.587062461-06:00
1MBX0S8WB1403	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.22	0.79	2025-02-07T09:13:48.760335763-06:00
1MBX0S8WF1407	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.19	0.82	2025-02-07T09:14:48.538771647-06:00
1MBX0S8WQ1404	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.17	0.84	2025-02-07T09:15:57.411399609-06:00
1MBX0S8X31409	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.17	0.84	2025-02-07T09:16:47.505266499-06:00
1MBX0S8XK1409	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.17	0.84	2025-02-07T09:17:48.798390063-06:00
1MBX0SCMB1404	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.17	0.84	2025-02-07T09:18:48.196753209-06:00
1MBX0SCNZ1406	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.16	0.85	2025-02-07T09:19:48.573201342-06:00
1MBX0SCPB1405	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.16	0.85	2025-02-07T09:20:47.529261042-06:00
1MBX0SCPQ1407	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.15	0.86	2025-02-07T09:21:48.626280768-06:00
1MBX0SCQ71403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.15	0.86	2025-02-07T09:22:58.628722331-06:00
1MBX0SMKZ1403	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.14	0.87	2025-02-07T10:12:21.134750696-06:00
1MBX0SMM3140B	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.72	0.29	2025-02-07T10:13:16.240155892-06:00
1MBX0SMMB1403	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.71	0.3	2025-02-07T10:13:21.089035396-06:00
1MBX0SMMF1405	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.7	0.31	2025-02-07T10:13:25.54778776-06:00
1MBX0SMMK1409	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.69	0.32	2025-02-07T10:13:32.129281665-06:00
1MBX0SMMV1405	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.68	0.33	2025-02-07T10:13:35.700496163-06:00
1MBX0SRC31402	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.67	0.34	2025-02-07T10:13:38.860816184-06:00
1MBX0SRCK1400	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.66	0.35	2025-02-07T10:13:42.19685336-06:00
1MBX0SRDK1405	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.65	0.36	2025-02-07T10:13:45.224254318-06:00
1MBX0SRDV1401	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.64	0.37	2025-02-07T10:13:48.514455396-06:00
1MBX0SRDZ1405	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.63	0.38	2025-02-07T10:13:51.798282441-06:00
1MBX0SWC71405	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.21	0.8	2025-02-07T12:09:48.535633088-06:00
1MBX0T46Q1401	UNR_0225_3.7	2025-03-07T07:30:00-06:00	10	0.97	0.04	2025-02-07T15:33:15.610771979-06:00
1MD2YTAZ59152	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.39	0.62	2025-02-09T16:17:37.535906903-06:00
1MD2YTAZ59158	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.62	0.39	2025-02-09T16:35:24.696200293-06:00
1MD2YTAZ5916A	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.61	0.4	2025-02-09T17:08:29.102866726-06:00
1MD2YTAZ5916G	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.6	0.41	2025-02-09T17:09:00.947094891-06:00
1MD2YTAZ5916P	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.59	0.42	2025-02-09T17:09:30.918070659-06:00
1MD2YTB019275	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.38	0.63	2025-02-10T09:52:05.711590037-06:00
1MD2YTB01927C	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.37	0.64	2025-02-10T09:52:10.476279193-06:00
1MD2YTB01927M	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.36	0.65	2025-02-10T09:52:14.31603508-06:00
1MD2YTB0590JK	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.15	0.86	2025-02-10T13:36:56.039533028-06:00
1MD2YTB0590K3	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.16	0.85	2025-02-10T13:37:14.826477117-06:00
1MD2YTB0991TR	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.16	0.85	2025-02-10T13:59:40.068652817-06:00
1MD2YTB0D934S	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.14	0.87	2025-02-10T14:12:04.699193647-06:00
1MDKRZ4SH9000	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.2	0.81	2025-02-10T18:05:44.833031098-06:00
1MDSHM6CD9000	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.19	0.82	2025-02-11T11:40:22.0008061-06:00
1MDSMEF459001	UNR_0225_4.0	2025-03-07T07:30:00-06:00	5	0.58	0.43	2025-02-11T13:01:31.127615631-06:00
1MDSMF2JS9001	UNR_0225_4.3	2025-03-07T07:30:00-06:00	5	0.15	0.86	2025-02-11T14:01:06.09153068-06:00
1MDSMF2KS9000	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.35	0.66	2025-02-11T14:09:20.324736621-06:00
1MDTMNFX19001	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.18	0.83	2025-02-11T22:17:33.354431813-06:00
1MDV0CTW99001	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.17	0.84	2025-02-12T08:09:49.735179322-06:00
1MDV0DHMH9003	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.12	0.89	2025-02-12T08:20:01.252754113-06:00
1MDV0DHSH9001	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.16	0.85	2025-02-12T08:20:09.740566154-06:00
1MDV0GH2X9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.12	0.89	2025-02-12T09:50:53.443491068-06:00
1MDV0GHFS9000	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.15	0.86	2025-02-12T09:51:33.573232968-06:00
1MDV0GHX19000	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.14	0.87	2025-02-12T09:52:04.192594976-06:00
1MDV0GQF59000	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.13	0.88	2025-02-12T10:26:20.782144348-06:00
1MDV0GV019000	UNR_0225_4.2	2025-03-07T07:30:00-06:00	10	0.12	0.89	2025-02-12T10:33:07.395750107-06:00
1MDV0HJ7H9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.14	0.87	2025-02-12T11:25:01.625111045-06:00
1MDV0HJ8D9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.14	0.87	2025-02-12T11:25:01.625111045-06:00
1MDV0HJN19000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	15	0.14	0.87	2025-02-12T11:25:52.464044568-06:00
1MDV0HK0N9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	65	0.14	0.87	2025-02-12T11:25:54.465812882-06:00
1MDV0HTM99000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.12	0.89	2025-02-12T13:01:50.588639465-06:00
1MDXYC2799000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.11	0.9	2025-02-12T17:24:55.448241831-06:00
1MDXYC71N9000	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.34	0.67	2025-02-12T18:12:41.454890218-06:00
1MDXYDNW59000	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.33	0.68	2025-02-12T22:22:03.75731438-06:00
1ME12XBTN9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.11	0.9	2025-02-13T07:02:56.564346925-06:00
1ME2C1BXD9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.1	0.91	2025-02-13T12:04:15.264225342-06:00
1ME2C1W319000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-13T12:04:26.716384667-06:00
1ME2C33C59001	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-13T12:04:33.375807015-06:00
1ME2C5PV59003	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-13T12:05:27.156081248-06:00
1ME2C5Z2H9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-13T12:05:51.926262389-06:00
1ME2C6RCS9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-13T12:06:00.387559269-06:00
1ME2C7VTS9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-13T12:06:21.922538051-06:00
1ME2C8P7H9000	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.08	0.93	2025-02-13T12:06:28.377404735-06:00
1MEBCJXGX9000	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.35	0.66	2025-02-14T14:42:50.772336859-06:00
1MEBCJXJX9000	UNR_0225_4.2	2025-03-07T07:30:00-06:00	100	0.15	0.86	2025-02-14T14:43:05.368330599-06:00
1MEBCJXXS9000	UNR_0225_4.0	2025-03-07T07:30:00-06:00	100	0.6	0.41	2025-02-14T14:43:18.944475807-06:00
1MEBCK1YN9000	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.36	0.65	2025-02-14T15:03:32.23348468-06:00
1MEF7VFFD9001	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.07	0.94	2025-02-16T16:25:33.144592776-06:00
1MEF7VFGN9001	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.34	0.67	2025-02-16T16:25:53.251484538-06:00
1MEF7VFX99001	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.06	0.95	2025-02-16T16:26:12.910894197-06:00
1MEF7VG9H9001	UNR_0225_4.3	2025-03-07T07:30:00-06:00	10	0.05	0.96	2025-02-16T16:26:23.727985063-06:00
1MEP1BFF19002	UNR_0225_4.0	2025-03-07T07:30:00-06:00	15	0.57	0.44	2025-02-17T10:12:12.074744132-06:00
1MESN1BYH9000	UNR_0225_4.0	2025-03-07T07:30:00-06:00	15	0.59	0.42	2025-02-17T19:20:08.130870548-06:00
1MESN1C1H9000	UNR_0225_4.1	2025-03-07T07:30:00-06:00	10	0.36	0.65	2025-02-17T19:20:28.470939119-06:00
1MESN1D0N9000	UNR_0225_4.0	2025-03-07T07:30:00-06:00	5	0.6	0.41	2025-02-17T21:04:17.620481345-06:00
1MEWZDXRH9001	UNR_0225_4.0	2025-03-07T07:30:00-06:00	10	0.6	0.41	2025-02-18T07:43:28.511275583-06:00
1MEZZK6R19000	UNR_0225_4.0	2025-03-07T07:30:00-06:00	85	0.6	0.41	2025-02-18T10:02:22.630573788-06:00
1MEZZK7399000	UNR_0225_4.1	2025-03-07T07:30:00-06:00	50	0.36	0.65	2025-02-18T10:05:11.885949758-06:00
